#Cluster WAVELET_00003[points] WAVELET_00003[minatm] WAVELET_00003[maxatm] WAVELET_00003[minfrm] WAVELET_00003[maxfrm] WAVELET_00003[avgval]
     324                  1408                  4123                  4145                 35760                 35910                 1.010
     325                  1399                  2742                  2811                 23809                 23926                 1.010
     326                  1392                  3535                  3562                 46812                 46998                 1.010
     327                  1390                  4274                  4316                 49835                 49963                 1.010
     328                  1371                  3038                  3108                 45689                 45819                 1.010
     329                  1359                  1982                  2018                 21186                 21351               153.741
     330                  1357                  3229                  3242                 21660                 21836                 1.010
     331                  1355                  2472                  2515                 25284                 25441                 1.010
     332                  1352                  3038                  3102                 48366                 48524                 1.010
     333                  1351                  4040                  4076                 16586                 16749                 1.010
     334                  1350                  4122                  4168                 33456                 33644                 1.010
     335                  1348                  3439                  3496                 33465                 33665                 1.010
     336                  1338                  3045                  3107                 45894                 46030                 1.010
     337                  1326                  4041                  4071                 21431                 21640                 1.010
     338                  1318                  2490                  2545                 31674                 31852                 1.010
     339                  1317                  4205                  4334                 16942                 16970                 1.010
     340                  1310                  4047                  4076                 23564                 23728                 1.010
     341                  1304                  4253                  4280                 33616                 33810                 1.010
     342                  1303                  1959                  2019                 19064                 19179                 1.010
     343                  1300                  2371                  2410                 35872                 36026                 1.010
     344                  1290                  3045                  3082                 28361                 28546                 1.010
     345                  1289                  2469                  2505                 23354                 23538                 1.010
     346                  1289                  2280                  2335                 24402                 24570                 1.010
     347                  1288                  3512                  3612                 19336                 19411                 1.010
     348                  1279                  3522                  3605                 18574                 18676                 1.010
     349                  1276                  1407                  1453                 19888                 20042                 1.010
     350                  1274                  4047                  4090                 36378                 36563                 1.010
     351                  1271                  2663                  2769                 30599                 30686                 1.010
     352                  1270                  2514                  2520                  8768                  8966                 1.010
     353                  1270                  3254                  3315                 23413                 23547                 1.010
     354                  1266                  1519                  1558                 42460                 42667                 1.010
     355                  1264                  4274                  4346                 43689                 43808                 1.010
     356                  1261                  2121                  2170                 29373                 29531                 1.010
     357                  1260                  3171                  3194                  7411                  7579                 1.010
     358                  1256                  2129                  2189                 29675                 29826                 1.010
     359                  1253                  2350                  2410                 36836                 37012                 1.010
     360                  1244                  4274                  4316                 49703                 49840                 1.010
     361                  1241                  3458                  3477                 46430                 46629                 1.010
     362                  1236                  4123                  4156                 40035                 40211                 1.010
     363                  1235                  3540                  3610                 47264                 47394                 1.010
     364                  1233                  1180                  1215                 15630                 15740                 1.010
     365                  1226                  4274                  4316                 48859                 49013                 1.010
     366                  1223                  3045                  3105                 41613                 41756                 1.010
     367                  1217                  3573                  3608                 47823                 47993                 1.010
     368                  1206                  4049                  4090                 43605                 43770                 1.010
     369                  1205                  4293                  4355                 44286                 44409                 1.010
     370                  1200                  3556                  3608                 34497                 34613                 1.010
     371                  1191                  3972                  4001                 18517                 18681                 1.010
     372                  1187                  3797                  3825                 15370                 15526                 1.010
     373                  1183                  2489                  2545                 32922                 33062                 1.010
     374                  1175                  1969                  2001                 16451                 16608               182.830
     375                  1175                  2371                  2397                 37259                 37439                 1.010
     376                  1161                  4474                  4497                 16821                 16943                76.870
     377                  1159                  3573                  3608                 30917                 31077                 1.010
     378                  1152                  1247                  1316                 21356                 21455                 1.010
     379                  1148                  3535                  3608                 35960                 36041                 1.010
     380                  1143                  3045                  3101                 40208                 40375                 1.010
     381                  1140                  4255                  4280                 30343                 30532                 1.010
     382                  1132                  2737                  2930                 17226                 17233                 1.010
     383                  1123                  4043                  4071                 15362                 15538                 1.010
     384                  1122                  3470                  3509                 42782                 42956                 1.010
     385                  1119                  2489                  2545                 28267                 28416                 1.010
     386                  1110                  2359                  2398                 29484                 29657                 1.010
     387                  1105                  3171                  3240                   382                   472                 1.010
     388                  1085                  4255                  4346                 45794                 45875                 1.010
     389                  1080                  2840                  2866                 17862                 17994               182.830
     390                  1075                  3171                  3206                 13886                 14050                 1.010
     391                  1075                  2472                  2486                 23789                 23940                 1.010
     392                  1075                  3458                  3496                 26731                 26903                 1.010
     393                  1073                  4040                  4076                 16395                 16538                 1.010
     394                  1070                  2762                  2835                 16424                 16501                 1.010
     395                  1060                  1754                  1780                 36807                 36935                 1.010
     396                  1055                  3154                  3190                 14051                 14195                 1.010
     397                  1054                  2359                  2398                 39793                 39944                 1.010
     398                  1051                  2185                  2214                 25457                 25581                 1.010
     399                  1051                  1963                  2009                 35854                 35989                 1.010
     400                  1050                  3454                  3507                 29553                 29702                 1.010
     401                  1048                  3458                  3496                 26462                 26628                 1.010
     402                  1047                  3573                  3608                 29342                 29484                 1.010
     403                  1046                  3552                  3608                 24205                 24284                 1.010
     404                  1045                  3470                  3496                 36329                 36495                 1.010
     405                  1038                  2671                  2710                 26593                 26729                 1.010
     406                  1035                  1980                  2019                 14912                 15042                 1.010
     407                  1035                  1519                  1558                 49451                 49628                 1.010
     408                  1033                  2282                  2339                 33605                 33737                 1.010
     409                  1032                  2481                  2521                 27520                 27660                 1.010
     410                  1025                  3350                  3408                 22118                 22223                 1.010
     411                  1025                  3470                  3496                 28670                 28834                 1.010
     412                  1025                  2671                  2701                 33960                 34127                 1.010
     413                  1021                  2349                  2414                 21351                 21423               129.280
     414                  1021                  3038                  3082                 27098                 27206                 1.010
     415                  1016                  2170                  2213                 39609                 39737                 1.010
     416                  1010                  1963                  2019                 15043                 15151                 1.010
     417                  1009                  4047                  4089                 24213                 24345                 1.010
     418                  1009                  2285                  2339                 27182                 27330                 1.010
     419                  1007                  3759                  3768                 26422                 26592                 1.010
     420                  1006                  3359                  3427                 34638                 34736                 1.010
     421                  1004                  1959                  2005                 25079                 25194                 1.010
     422                  1002                  2121                  2170                 31855                 31971                 1.010
     423                  1001                  4047                  4076                 20663                 20762                 1.010
     424                   999                   296                   324                 19065                 19172                 1.010
     425                   996                  2752                  2854                 18700                 18732                 1.010
     426                   995                  3087                  3115                 16284                 16402               153.741
     427                   992                  2016                  2104                 19515                 19587                 1.010
     428                   991                  2514                  2520                 11917                 12080                 1.010
     429                   990                  2689                  2701                 35642                 35807                 1.010
     430                   982                  2350                  2385                 21475                 21525                76.048
     431                   981                  2132                  2170                 39161                 39289                 1.010
     432                   980                  1975                  2009                 38713                 38837                 1.010
     433                   979                  3535                  3586                 41601                 41708                 1.010
     434                   975                  2350                  2413                 21402                 21474                91.450
     435                   973                  3552                  3608                 24661                 24739                 1.010
     436                   968                  3327                  3363                 25652                 25746                 1.010
     437                   965                  3458                  3496                 31469                 31613                 1.010
     438                   963                  3573                  3608                 25351                 25474                 1.010
     439                   961                   225                   250                 14907                 14993                64.755
     440                   958                  3582                  3608                 25850                 25971                 1.010
     441                   958                  2359                  2413                 37978                 38093                 1.010
     442                   950                  2369                  2410                 34311                 34446                 1.010
     443                   943                  3972                  4001                 18399                 18525                 1.010
     444                   941                  2371                  2383                 27657                 27802                 1.010
     445                   941                  3458                  3507                 45690                 45834                 1.010
     446                   940                  3361                  3428                 29327                 29428                 1.010
     447                   934                  3193                  3220                 21202                 21323               153.741
     448                   931                  2514                  2520                 12220                 12375                 1.010
     449                   931                  3734                  3768                 16464                 16577               182.830
     450                   922                  2836                  2867                 21353                 21434               129.280
     451                   920                  2514                  2520                  5302                  5457                 1.010
     452                   919                   294                   322                 14898                 15000                65.412
     453                   912                  1522                  1543                 40416                 40571                 1.010
     454                   910                  3027                  3082                 18601                 18664                 1.010
     455                   910                   841                   866                 24828                 24972                 1.010
     456                   908                  1963                  2005                 27334                 27431                 1.010
     457                   902                  4255                  4280                 38753                 38890                 1.010
     458                   897                  3458                  3496                 45839                 45983                 1.010
     459                   895                  3573                  3608                 47709                 47828                 1.010
     460                   892                  2186                  2212                 23859                 23998                 1.010
     461                   890                  4255                  4293                 32555                 32697                 1.010
     462                   889                  3582                  3608                 26014                 26120                 1.010
     463                   888                  3458                  3477                 32412                 32561                 1.010
     464                   888                  4047                  4090                 34403                 34522                 1.010
     465                   886                  3458                  3477                 44714                 44859                 1.010
     466                   881                  2674                  2744                 26377                 26458                 1.010
     467                   878                  2746                  2851                 19775                 19814                 1.010
     468                   870                  3487                  3593                 14989                 15042                 1.010
     469                   869                  3090                  3115                 21216                 21325               153.741
     470                   869                  3038                  3101                 42970                 43077                 1.010
     471                   865                  2284                  2339                 26725                 26850                 1.010
     472                   859                   226                   250                 19069                 19178                 1.010
     473                   858                  2456                  2496                 24775                 24903                 1.010
     474                   855                  2490                  2545                 31858                 31989                 1.010
     475                   852                  2479                  2539                 34855                 34956                 1.010
     476                   852                  2279                  2320                 36458                 36578                 1.010
     477                   851                  1177                  1215                 21130                 21234                 1.010
     478                   848                  1247                  1300                 18202                 18275                 1.010
     479                   842                  3552                  3610                 45902                 45981                 1.010
     480                   839                  4047                  4090                 41674                 41801                 1.010
     481                   839                  4292                  4352                 46237                 46334                 1.010
     482                   837                  3555                  3608                 36296                 36386                 1.010
     483                   836                  2077                  2104                 15964                 16065                 1.010
     484                   832                  3458                  3477                 44539                 44673                 1.010
     485                   831                  2283                  2339                 27533                 27653                 1.010
     486                   829                  4255                  4280                 32337                 32472                 1.010
     487                   824                  2934                  3031                 18700                 18739                 1.010
     488                   824                  1399                  1475                 23986                 24064                 1.010
     489                   819                  1180                  1215                 15053                 15149                 1.010
     490                   816                  1399                  1457                 16851                 16923                 1.010
     491                   815                  2490                  2522                 27844                 27975                 1.010
     492                   813                  3554                  3608                 35334                 35425                 1.010
     493                   812                  3266                  3295                   476                   584                 1.010
     494                   812                  2031                  2082                 16214                 16306                 1.010
     495                   808                   841                   866                 26778                 26906                 1.010
     496                   808                  4255                  4293                 31315                 31444                 1.010
     497                   807                  4255                  4318                 47309                 47388                 1.010
     498                   804                  3028                  3101                 36907                 36979                 1.010
     499                   799                   841                   866                 33541                 33662                 1.010
     500                   796                  4181                  4247                 18990                 19049                 1.010
     501                   796                  2125                  2170                 33597                 33721                 1.010
     502                   793                  1268                  1300                 21453                 21571                 1.010
     503                   791                  2486                  2519                 27193                 27307                 1.010
     504                   790                  3536                  3608                 49047                 49120                 1.010
     505                   788                  3535                  3586                 48764                 48842                 1.010
     506                   780                  1235                  1270                  5592                  5717                 1.010
     507                   778                  4047                  4090                 36107                 36214                 1.010
     508                   778                  1950                  2009                 39165                 39264                 1.010
     509                   777                  3377                  3429                 31269                 31364                 1.010
     510                   774                  4255                  4280                 36721                 36847                 1.010
     511                   774                  3584                  3612                 49809                 49920                 1.010
     512                   763                  2514                  2520                  8631                  8754                 1.010
     513                   763                   841                   866                 27392                 27507                 1.010
     514                   760                  2371                  2410                 39969                 40077                 1.010
     515                   759                  2371                  2398                 34206                 34315                 1.010
     516                   758                  4255                  4280                 32908                 33034                 1.010
     517                   755                  2514                  2520                  9847                  9971                 1.010
     518                   755                  3354                  3427                 17196                 17284                 1.010
     519                   755                  3573                  3608                 25645                 25741                 1.010
     520                   755                  4047                  4090                 34809                 34927                 1.010
     521                   753                  3350                  3363                 21657                 21772                 1.010
     522                   751                  2282                  2339                 26009                 26115                 1.010
     523                   749                  3012                  3042                 15122                 15184               129.280
     524                   748                  2352                  2480                 17207                 17234                 1.010
     525                   748                  2404                  2447                 19232                 19309                 1.010
     526                   748                  4130                  4156                 25574                 25695                 1.010
     527                   747                  3582                  3608                 39636                 39739                 1.010
     528                   746                  2670                  2710                 27202                 27302                 1.010
     529                   745                  3231                  3240                 13951                 14071                 1.010
     530                   745                  4182                  4247                 18046                 18102                 1.010
     531                   744                  2121                  2170                 31757                 31842                 1.010
     532                   742                  2486                  2519                 25719                 25837                 1.010
     533                   737                  3458                  3494                 32605                 32722                 1.010
     534                   737                  2266                  2331                 39087                 39169                 1.010
     535                   736                  2282                  2320                 24298                 24406                 1.010
     536                   734                  1959                  2018                 22895                 22987                 1.010
     537                   733                  4255                  4280                 19624                 19738                 1.010
     538                   729                  3573                  3608                 25733                 25830                 1.010
     539                   723                  1268                  1300                 21001                 21109                 1.010
     540                   722                  3380                  3427                 38174                 38266                 1.010
     541                   722                  3555                  3608                 48409                 48477                 1.010
     542                   721                  4227                  4256                 40515                 40625                 1.010
     543                   720                  2295                  2320                 31873                 31991                 1.010
     544                   718                  4045                  4052                 19062                 19177                 1.010
     545                   716                  2030                  2082                 18910                 18985                 1.010
     546                   716                  4049                  4076                 19816                 19920                 1.010
     547                   715                  3458                  3494                 43087                 43203                 1.010
     548                   713                  4255                  4280                 19227                 19335                 1.010
     549                   711                  1713                  1725                 41128                 41234                 1.010
     550                   709                  1337                  1370                 20987                 21080                 1.010
     551                   704                  2349                  2414                 16843                 16921                 1.010
     552                   704                  4043                  4052                 17801                 17910                 1.010
     553                   703                  2282                  2343                 26909                 27005                 1.010
     554                   702                  2938                  2948                 20232                 20339                 1.010
     555                   702                  2359                  2410                 32873                 32962                 1.010
     556                   701                  3154                  3196                 14751                 14847                 1.010
     557                   700                  2280                  2339                 35348                 35435                 1.010
     558                   699                  4049                  4090                 39751                 39868                 1.010
     559                   695                  3742                  3768                 33659                 33766                 1.010
     560                   693                  2350                  2397                 16660                 16765               153.741
     561                   693                   841                   866                 26194                 26305                 1.010
     562                   692                  3204                  3259                 16965                 17019                73.963
     563                   692                  4255                  4316                 49410                 49501                 1.010
     564                   688                  4112                  4161                 21766                 21847                 1.010
     565                   687                  1268                  1300                 22708                 22812                 1.010
     566                   683                  4412                  4435                 41692                 41787                 1.010
     567                   682                  4047                  4076                 19655                 19748                 1.010
     568                   681                  1958                  2019                 21154                 21224                 1.010
     569                   681                  3554                  3612                 24971                 25042                 1.010
     570                   681                  4047                  4090                 41397                 41494                 1.010
     571                   681                  4307                  4346                 41744                 41832                 1.010
     572                   680                  3809                  3825                 17998                 18102                 1.010
     573                   678                  3573                  3608                 37118                 37214                 1.010
     574                   677                  4255                  4280                 38238                 38346                 1.010
     575                   676                  3045                  3091                 30592                 30673                 1.010
     576                   675                  2282                  2339                 39491                 39574                 1.010
     577                   674                  2371                  2383                 31874                 31984                 1.010
     578                   674                  3470                  3494                 40196                 40305                 1.010
     579                   670                  3432                  3510                 17255                 17278                 1.010
     580                   670                  4255                  4280                 35872                 35986                 1.010
     581                   669                  3713                  3768                 16263                 16340                 1.010
     582                   669                  2283                  2339                 29199                 29300                 1.010
     583                   668                  3813                  3825                 21662                 21760                 1.010
     584                   667                  3760                  3768                 27014                 27126                 1.010
     585                   666                  4255                  4293                 41708                 41814                 1.010
     586                   665                  4227                  4255                 48443                 48548                 1.010
     587                   664                  2514                  2520                 10436                 10545                 1.010
     588                   663                  1523                  1558                 45035                 45149                 1.010
     589                   662                  3206                  3246                 12645                 12733                 1.010
     590                   660                  3038                  3078                 35084                 35159                 1.010
     591                   660                  4047                  4076                 40645                 40753                 1.010
     592                   660                  3458                  3477                 43284                 43388                 1.010
     593                   657                  3536                  3608                 48361                 48414                 1.010
     594                   656                  1179                  1206                 19074                 19171                 1.010
     595                   656                  1519                  1558                 45269                 45379                 1.010
     596                   655                  4255                  4280                 30049                 30160                 1.010
     597                   650                  2349                  2397                 21545                 21589                64.640
     598                   650                  4307                  4362                 41294                 41366                 1.010
     599                   649                  2285                  2331                 27054                 27155                 1.010
     600                   648                  3458                  3477                 30196                 30308                 1.010
     601                   642                  1424                  1457                 15957                 16044                 1.010
     602                   641                  3028                  3091                 24004                 24051                 1.010
     603                   638                  3045                  3091                 35262                 35345                 1.010
     604                   637                  3760                  3768                 26755                 26862                 1.010
     605                   635                  4399                  4430                 48897                 48994                 1.010
     606                   634                  3458                  3496                 28257                 28363                 1.010
     607                   634                  4255                  4280                 43905                 44005                 1.010
     608                   633                  3380                  3429                 33261                 33333                 1.010
     609                   630                  3554                  3608                 36149                 36212                 1.010
     610                   628                  2282                  2335                 31737                 31833                 1.010
     611                   626                  3350                  3363                 23002                 23105                 1.010
     612                   624                  1519                  1543                 49156                 49262                 1.010
     613                   623                  2120                  2128                 16313                 16418                 1.010
     614                   623                   226                   252                 21136                 21231                 1.010
     615                   623                  3061                  3105                 42532                 42632                 1.010
     616                   619                  3193                  3220                 21463                 21525                76.847
     617                   619                  4386                  4416                 22720                 22806                 1.010
     618                   615                  2397                  2476                 17255                 17294                 1.010
     619                   615                  1267                  1300                 19171                 19260                 1.010
     620                   614                  4047                  4076                 23804                 23882                 1.010
     621                   613                  2283                  2339                 35078                 35167                 1.010
     622                   612                  3383                  3427                 23286                 23375                 1.010
     623                   612                  4047                  4076                 40510                 40600                 1.010
     624                   611                   841                   866                 27507                 27610                 1.010
     625                   611                  3582                  3608                 39107                 39202                 1.010
     626                   606                  2372                  2409                 35309                 35399                 1.010
     627                   605                  1180                  1215                 14970                 15052                 1.010
     628                   605                  2205                  2233                 31409                 31499                 1.010
     629                   604                  3573                  3608                 38653                 38741                 1.010
     630                   603                  2369                  2409                 24505                 24590                 1.010
     631                   602                  3045                  3082                 35816                 35897                 1.010
     632                   600                  3153                  3202                  2735                  2821                 1.010
     633                   599                   296                   329                 21153                 21233                 1.010
     634                   594                  2184                  2194                 18575                 18675                 1.010
     635                   594                  1338                  1367                 22452                 22547                 1.010
     636                   594                   841                   866                 26079                 26171                 1.010
     637                   593                   296                   322                 15643                 15724                 1.010
     638                   592                  4122                  4156                 33665                 33753                 1.010
     639                   590                  2759                  2854                 14820                 14829                 1.010
     640                   589                  3048                  3105                 47918                 47988                 1.010
     641                   587                  3028                  3082                 19337                 19404                 1.010
     642                   587                  2447                  2466                 21343                 21428               129.280
     643                   587                  1338                  1370                 22081                 22162                 1.010
