#Frame,ADD-icDd
3733,25.2505
3734,24.4223
3735,23.8642
3736,24.9236
3737,24.3982
3738,23.9608
3739,24.9451
3740,25.1619
3741,24.7909
3742,24.7867
3743,25.1033
3744,25.1806
3745,25.6173
3746,24.6653
3747,24.4797
3748,24.8607
3749,24.2284
3750,24.5548
3751,24.3911
3752,24.8899
3753,24.9808
3754,24.4527
3755,24.3583
3756,24.9419
3757,25.4573
3758,24.8297
3759,25.0564
3760,24.8278
3761,25.463
3762,25.2378
3763,24.5456
3764,24.3364
3765,25.2842
3766,25.5423
3767,25.0375
3768,24.4188
3769,24.3614
3770,24.4624
3771,24.5039
3772,24.354
3773,24.7089
3774,25.0646
3775,25.2413
3776,25.1842
3777,24.715
3778,24.9369
3779,25.7359
3780,25.3278
3781,25.0363
3782,25.4399
3783,25.9903
3784,25.4284
3785,25.8507
3786,25.8906
3787,25.6077
3788,25.5351
3789,25.6002
3790,26.2233
3791,25.6411
3792,25.3711
3793,25.6935
3794,26.2142
3795,25.9436
3796,26.8109
3797,26.8719
3798,25.9168
3799,25.6974
3800,25.7207
3801,26.3839
3802,26.1733
3803,26.5164
3804,26.2182
3805,26.2514
3806,25.9455
3807,25.8879
3808,26.115
3809,25.5493
3810,25.9325
3811,25.9103
3812,25.1216
3813,25.7813
3814,26.0741
3815,25.9398
3816,26.7185
3817,25.9187
3818,25.7701
3819,25.1012
3820,25.1268
3821,25.5243
3822,24.8732
3823,25.5031
3824,25.3196
3825,25.9851
3826,26.5718
3827,25.3984
3828,26.0785
3829,24.7393
3830,25.1376
3831,25.9422
3832,25.6151
3833,24.8489
3834,24.9536
3835,24.8295
3836,25.6786
3837,25.6816
3838,25.545
3839,25.5775
3840,25.4678
3841,25.0889
3842,25.0851
3843,25.5796
3844,26.0987
3845,25.6609
3846,25.2599
3847,24.9448
3848,24.9736
3849,25.4165
3850,25.019000000000002
3851,24.5295
3852,25.1888
3853,24.4056
3854,24.4515
3855,24.6395
3856,24.807
3857,24.711
3858,24.2381
3859,24.8448
3860,25.4304
3861,25.631
3862,25.0085
3863,25.5595
3864,24.5921
3865,24.5922
3866,24.9492
3867,25.1074
3868,24.9916
3869,25.054000000000002
3870,25.1797
3871,25.7029
3872,25.6797
3873,24.8898
3874,25.374000000000002
3875,24.6033
3876,24.7425
3877,24.8675
3878,24.535999999999998
3879,25.0653
3880,25.3534
3881,24.9953
3882,25.7902
3883,25.7944
3884,25.9287
3885,26.283
3886,26.1189
3887,25.5393
3888,25.6779
3889,25.0037
3890,25.5554
3891,25.4235
3892,25.9182
3893,26.2888
3894,26.127
3895,26.741999999999997
3896,26.7086
3897,26.0788
3898,26.2406
3899,26.1794
3900,26.5601
3901,26.4984
3902,25.7073
3903,25.6539
3904,26.4734
3905,26.5454
3906,27.2637
3907,26.9097
3908,26.7686
3909,26.9449
3910,26.6861
3911,26.8901
3912,27.2127
3913,26.5936
3914,26.058000000000003
3915,25.1541
3916,25.8177
3917,25.483
3918,25.2158
3919,26.5014
3920,25.866
3921,26.3776
3922,26.3157
3923,26.3775
3924,26.653000000000002
3925,26.9253
3926,25.9907
3927,25.5833
3928,25.0185
3929,24.9014
3930,25.0674
3931,24.6371
3932,25.2279
3933,25.3921
3934,25.0884
3935,25.5484
3936,25.1614
3937,25.4206
3938,25.5525
3939,24.8823
3940,25.1761
3941,25.581
3942,25.5461
3943,25.0446
3944,24.6344
3945,25.3839
3946,25.8674
3947,25.8305
3948,26.4735
3949,25.9202
3950,26.4032
3951,26.2491
3952,26.493000000000002
3953,26.3216
3954,26.0158
3955,25.9227
3956,26.6463
3957,26.5627
3958,26.4796
3959,26.3681
3960,25.9368
3961,26.0881
3962,25.8561
3963,26.066999999999997
3964,26.119
3965,25.8365
3966,25.7152
3967,25.3419
3968,25.6737
3969,25.5635
3970,26.2937
3971,26.311999999999998
3972,26.42
3973,26.371
3974,26.5364
3975,26.0314
3976,25.8399
3977,26.2357
3978,26.4126
3979,25.5956
3980,25.1939
3981,25.2161
3982,26.090999999999998
3983,26.0076
3984,26.5723
3985,26.0067
3986,26.351999999999997
3987,26.6143
3988,26.1321
3989,26.5773
3990,26.4049
3991,26.4852
3992,26.5709
3993,26.0923
3994,26.404
3995,26.5778
3996,26.7474
3997,26.1902
3998,26.776999999999997
3999,26.0539
4000,25.5363
4001,26.0687
4002,26.5899
4003,27.0452
4004,26.6083
4005,26.5434
4006,26.6591
4007,27.0081
4008,26.3973
4009,26.5754
4010,27.7015
4011,27.1245
4012,27.1139
4013,26.8845
4014,26.5238
4015,26.5438
4016,26.2178
4017,26.3575
4018,27.1877
4019,27.104
4020,26.7533
4021,25.7394
4022,25.5431
4023,25.0369
4024,25.4733
4025,25.4552
4026,25.285999999999998
4027,26.4853
4028,25.8832
4029,26.1575
4030,26.4655
4031,26.7187
4032,27.2399
4033,26.303
4034,25.8998
4035,26.0467
4036,26.3959
4037,26.575
4038,26.6929
4039,26.6744
4040,27.0334
4041,26.5329
4042,26.9812
4043,26.3576
4044,26.7252
4045,26.3444
4046,26.8027
4047,26.4822
4048,26.0751
4049,26.1636
4050,26.2337
4051,26.2311
4052,25.7671
4053,25.2496
4054,25.6049
4055,25.7854
4056,25.6685
4057,25.2094
4058,25.2181
4059,25.3234
4060,25.6328
4061,26.1
4062,25.598000000000003
4063,25.7552
4064,25.9962
4065,25.6192
4066,26.7595
4067,26.2615
4068,26.9731
4069,25.8678
4070,26.1173
4071,25.2653
4072,25.5901
4073,25.3013
4074,25.8346
4075,26.631
4076,26.2745
4077,26.5917
4078,25.5638
4079,25.8974
4080,26.1887
4081,25.7785
4082,25.7532
4083,26.7763
4084,26.5731
4085,26.2415
4086,25.9215
4087,25.7334
4088,25.5657
4089,25.3979
4090,25.7019
4091,25.496
4092,25.7723
4093,26.6617
4094,26.4007
4095,26.0503
4096,26.1929
4097,26.5672
4098,26.2207
4099,25.595
4100,26.1831
4101,26.0248
4102,26.1386
4103,25.3187
4104,25.8067
4105,25.7541
4106,26.8667
4107,26.4324
4108,27.0713
4109,27.4128
4110,26.919
4111,26.6584
4112,26.3914
4113,26.5268
4114,26.5053
4115,27.3436
4116,26.8941
4117,26.8662
4118,26.4121
4119,26.9242
4120,26.6907
4121,25.5084
4122,26.1381
4123,26.1988
4124,26.6749
4125,26.5326
4126,25.218000000000004
4127,26.272
4128,25.9064
4129,26.0854
4130,26.0529
4131,26.144000000000002
4132,25.9819
4133,26.1701
4134,25.7934
4135,25.6815
4136,25.7299
4137,24.6673
4138,26.3451
4139,25.701999999999998
4140,26.1918
4141,26.3706
4142,26.2892
4143,25.4678
4144,26.4317
4145,26.8747
4146,26.691
4147,25.9899
4148,26.2672
4149,25.5399
4150,26.6173
4151,26.9223
4152,26.2992
4153,26.4924
4154,26.2872
4155,26.3585
4156,25.4864
4157,25.2439
4158,25.4285
4159,25.9008
4160,25.3152
4161,25.0149
4162,25.6222
4163,25.7145
4164,26.2533
4165,25.733
4166,25.3601
4167,25.1453
4168,25.3812
4169,25.5172
4170,25.4772
4171,25.8899
4172,25.6542
4173,25.7534
4174,25.4589
4175,25.4181
4176,24.9219
4177,25.4053
4178,25.569000000000003
4179,26.2091
4180,25.8785
4181,26.6784
4182,25.7395
4183,26.201999999999998
4184,25.516
4185,26.5624
4186,25.0644
4187,26.0316
4188,25.8527
4189,25.6413
4190,26.4463
4191,25.8235
4192,25.8083
4193,25.9942
4194,24.4901
4195,24.9335
4196,25.7094
4197,26.1001
4198,25.4605
4199,26.6856
4200,26.1082
4201,25.8659
4202,26.0152
4203,25.7435
4204,26.146
4205,25.1685
4206,24.9123
4207,25.0941
4208,25.7251
4209,25.1199
4210,26.0852
4211,26.0867
4212,25.9605
4213,26.164
4214,26.261999999999997
4215,25.1519
4216,25.2249
4217,24.9414
4218,25.5125
4219,25.1958
4220,25.8108
4221,25.4074
4222,25.7815
4223,25.9165
4224,25.7208
4225,25.5248
4226,24.8784
4227,24.9659
4228,25.1807
4229,24.8919
4230,24.5196
4231,24.3283
4232,24.9658
4233,25.0773
4234,24.9971
4235,25.6341
4236,25.4515
4237,25.6469
4238,24.4492
4239,25.2202
4240,25.4159
4241,24.9001
4242,24.779
4243,24.291999999999998
4244,24.4435
4245,24.0732
4246,24.3594
4247,25.305999999999997
4248,24.7824
4249,25.1504
4250,24.6836
4251,25.1278
4252,25.0351
4253,25.0622
4254,25.1353
4255,24.4331
4256,24.4118
4257,24.9322
4258,24.8059
4259,25.2662
4260,24.9475
4261,25.7597
4262,25.2288
4263,25.0174
4264,24.4872
4265,24.2602
4266,24.6206
4267,24.057
4268,23.8153
4269,23.7778
4270,23.8852
4271,24.0365
4272,24.4643
4273,24.6982
4274,24.7556
4275,23.84
4276,23.3778
4277,23.6518
4278,23.6089
4279,23.7223
4280,23.7463
4281,23.3402
4282,23.6638
4283,23.4414
4284,23.4543
4285,23.2525
4286,23.5052
4287,23.8048
4288,23.7994
4289,22.9575
4290,23.1981
4291,23.1668
4292,23.0244
4293,23.6052
4294,23.5293
4295,23.0064
4296,23.5879
4297,23.7018
4298,23.7308
4299,23.0933
4300,23.6131
4301,23.7676
4302,24.0564
4303,24.0299
4304,24.2959
4305,23.5067
4306,24.070999999999998
4307,23.8219
4308,24.0119
4309,23.9805
4310,23.7656
4311,23.7939
4312,23.5382
4313,23.1945
4314,23.1602
4315,23.4612
4316,23.531
4317,23.8939
4318,23.6442
4319,23.5979
4320,23.6455
4321,23.6212
4322,23.8331
4323,24.0482
4324,23.4648
4325,23.7801
4326,24.0384
4327,24.5039
4328,23.6824
4329,23.3536
4330,23.5691
4331,24.2574
4332,23.8764
4333,24.3786
4334,24.3582
4335,24.386999999999997
4336,24.4366
4337,23.9079
4338,23.4216
4339,23.3076
4340,24.5266
4341,24.5754
4342,24.1771
4343,24.3852
4344,25.2189
4345,24.7725
4346,24.3948
4347,24.1628
4348,24.8759
4349,24.7327
4350,24.4994
4351,24.8078
4352,24.3421
4353,24.0515
4354,24.5849
4355,24.0845
4356,24.9433
4357,25.4899
4358,25.8803
4359,24.7174
4360,24.1707
4361,23.7909
4362,24.4719
4363,24.7046
4364,25.5407
4365,24.2845
4366,24.7451
4367,24.4649
4368,24.0173
4369,24.4796
4370,24.4602
4371,24.6157
4372,25.476999999999997
4373,25.1835
4374,24.9825
4375,24.6513
4376,24.826
4377,25.1046
4378,25.2574
4379,25.1977
4380,26.1568
4381,26.0908
4382,26.0922
4383,26.7207
4384,26.5502
4385,26.9344
4386,26.4599
4387,26.1341
4388,25.8691
4389,25.6289
4390,25.7923
4391,26.7805
4392,26.1629
4393,26.5229
4394,26.4312
4395,26.2495
4396,25.662
4397,25.0247
4398,24.7708
4399,25.2993
4400,25.1644
4401,25.0358
4402,25.1816
4403,24.9977
4404,25.5161
4405,25.8457
4406,25.9419
4407,25.8055
4408,25.7876
4409,25.4903
4410,25.8034
4411,26.0862
4412,26.0169
4413,25.9882
4414,25.1325
4415,25.4319
4416,25.7277
4417,25.8057
4418,25.4968
4419,25.7447
4420,26.0414
4421,26.24
4422,26.8657
4423,26.0018
4424,26.0916
4425,25.7589
4426,26.5073
4427,25.441999999999997
4428,25.846
4429,26.223000000000003
4430,25.5001
4431,24.5334
4432,25.2996
4433,24.4074
4434,24.3736
4435,24.9814
4436,25.6412
4437,25.6769
4438,24.767
4439,25.0428
4440,25.6437
4441,25.6829
4442,25.4975
4443,25.9922
4444,25.3808
4445,25.5027
4446,25.1158
4447,25.1696
4448,24.5154
4449,24.9357
4450,24.583000000000002
4451,24.9523
4452,24.7925
4453,25.4223
4454,26.0739
4455,25.2199
4456,25.6097
4457,25.8413
4458,25.4041
4459,26.058000000000003
4460,25.7185
4461,25.7449
4462,25.0785
4463,25.7427
4464,26.0355
4465,25.799
4466,26.5148
4467,25.7493
4468,25.2542
4469,25.0733
4470,25.1485
4471,25.4265
4472,25.7594
4473,25.4453
4474,26.1631
4475,26.0265
4476,26.4672
4477,26.5213
4478,26.1295
4479,26.365
4480,26.3713
4481,26.5552
4482,25.9928
4483,26.0983
4484,25.881999999999998
4485,25.6119
4486,26.1221
4487,25.6127
4488,25.5847
4489,26.3053
4490,26.4348
4491,26.1417
4492,25.414
4493,25.5826
4494,26.1815
4495,25.8435
4496,25.8332
4497,25.6907
4498,25.8021
4499,25.8308
4500,24.5319
4501,26.0602
4502,25.3302
4503,26.2349
4504,26.0658
4505,26.0686
4506,25.8278
4507,25.3885
4508,25.697
4509,25.7372
4510,25.2849
4511,25.3987
4512,25.3252
4513,24.5161
4514,24.9438
4515,25.0294
4516,24.9821
4517,24.5989
4518,25.5911
4519,25.5987
4520,26.1292
4521,25.8116
4522,24.619
4523,25.0174
4524,24.8302
4525,24.6536
4526,25.0477
4527,24.674
4528,24.6457
4529,25.1697
4530,25.0734
4531,25.0802
4532,25.1158
4533,25.1681
4534,25.3897
4535,25.4012
4536,25.4937
4537,24.8853
4538,24.7545
4539,25.1091
4540,24.4298
4541,25.0104
4542,24.7086
4543,24.939
4544,24.8
4545,24.5984
4546,25.3546
4547,25.226
4548,24.5957
4549,24.1764
4550,24.2681
4551,24.3694
4552,24.2611
4553,24.8098
4554,25.4116
4555,24.294
4556,24.3616
4557,25.0292
4558,25.0177
4559,24.99
4560,24.8668
4561,24.9622
4562,24.4881
4563,23.7253
4564,24.2166
4565,24.4277
4566,24.6943
4567,24.1992
4568,24.3586
4569,24.8123
4570,25.0158
4571,25.6349
4572,24.7114
4573,24.7117
4574,24.3639
4575,24.3021
4576,24.8506
4577,24.3612
4578,24.8076
4579,25.3501
4580,25.3574
4581,25.7078
4582,24.7225
4583,24.9034
4584,25.5555
4585,25.0886
4586,25.3402
4587,25.2234
4588,25.0264
4589,25.0491
4590,24.1773
4591,25.2397
4592,24.7964
4593,24.3596
4594,24.4243
4595,24.1352
4596,24.818
4597,24.6992
4598,25.0631
4599,25.2399
4600,24.4778
4601,24.2136
4602,24.3965
4603,24.3205
4604,24.034000000000002
4605,25.6382
4606,25.2749
4607,24.683000000000003
4608,25.1761
4609,24.6949
4610,24.7157
4611,24.462
4612,24.6698
4613,24.4923
4614,25.0164
4615,24.3824
4616,24.401
4617,24.9177
4618,24.535999999999998
4619,25.1469
4620,24.9834
4621,24.906999999999996
4622,25.109
4623,24.5099
4624,24.5711
4625,24.7919
4626,24.6049
4627,24.9352
4628,24.8929
4629,24.8779
4630,25.1539
4631,24.5593
4632,24.8692
4633,24.421
4634,24.1888
4635,24.8221
4636,24.8431
4637,25.1756
4638,24.6708
4639,24.7476
4640,24.6167
4641,24.9235
4642,25.0416
4643,24.8885
4644,24.5628
4645,24.962
4646,24.3372
4647,24.6043
4648,24.5636
4649,24.6699
4650,24.5719
4651,24.5272
4652,24.2878
4653,24.6781
4654,24.6058
4655,24.7713
4656,24.529
4657,24.6816
4658,25.0381
4659,25.4307
4660,25.3656
4661,25.03
4662,25.3273
4663,25.5434
4664,25.4588
4665,25.092
4666,25.434
4667,25.4861
4668,25.8601
4669,25.3234
4670,24.9845
4671,25.2981
4672,25.647
4673,25.6896
4674,24.8193
4675,25.2193
4676,25.0917
4677,25.2562
4678,24.6463
4679,25.3026
4680,25.2784
4681,25.1563
4682,25.1677
4683,25.0193
4684,25.1728
4685,25.0277
4686,24.7937
4687,24.9152
4688,25.5384
4689,24.8191
4690,24.3441
4691,24.5873
4692,24.8847
4693,24.4633
4694,24.7687
4695,25.2761
4696,24.9986
4697,25.1728
4698,24.89
4699,24.5537
4700,24.0367
4701,24.6058
4702,24.8588
4703,24.9397
4704,25.9444
4705,25.4322
4706,25.4405
4707,25.7571
4708,25.5178
4709,24.7988
4710,24.5988
4711,24.4401
4712,24.9375
4713,25.4992
4714,24.8442
4715,24.7427
4716,25.0921
4717,25.5177
4718,25.0173
4719,25.5368
4720,25.5161
4721,24.2686
4722,25.2287
4723,25.1386
4724,25.1685
4725,26.0124
4726,26.2883
4727,25.9152
4728,25.5383
4729,24.6201
4730,24.6826
4731,24.7477
4732,24.7455
4733,24.1219
4734,24.0604
4735,24.7343
4736,24.9528
4737,24.6544
4738,24.4254
4739,25.2981
4740,25.6089
4741,25.1116
4742,25.6194
4743,25.7107
4744,25.7601
4745,25.7212
4746,25.9117
4747,25.8783
4748,25.8082
4749,25.791
4750,25.5437
4751,25.6578
4752,25.1616
4753,25.0242
4754,25.3461
4755,25.8645
4756,25.7381
4757,25.8454
4758,25.3785
4759,25.0167
4760,25.2078
4761,24.4977
4762,25.4101
4763,25.494
4764,24.97
4765,24.858
4766,24.6397
4767,25.0425
4768,25.3046
4769,24.8033
4770,25.3951
4771,25.1659
4772,24.8519
4773,24.6926
4774,25.3743
4775,25.4955
4776,24.9699
4777,25.8016
4778,25.4549
4779,25.5153
4780,25.2701
4781,25.0883
4782,25.1018
4783,24.71
4784,24.7236
4785,24.9925
4786,25.3712
4787,24.3972
4788,24.5079
4789,25.0047
4790,25.0894
4791,25.1765
4792,25.2999
4793,25.2682
4794,25.2284
4795,25.4698
4796,25.7585
4797,24.8064
4798,25.164
4799,24.8597
4800,25.217
4801,25.6099
4802,24.8044
4803,25.5056
4804,25.678
4805,25.3954
4806,24.9566
4807,25.3064
4808,25.5298
4809,25.2655
4810,25.5855
4811,25.3784
4812,25.7691
4813,25.5662
4814,24.9464
4815,25.0412
4816,24.4855
4817,24.6443
4818,25.0526
4819,25.4647
4820,25.1376
4821,25.158
4822,25.3699
4823,25.3088
4824,25.158
4825,24.7414
4826,24.6309
4827,24.4589
4828,24.7232
4829,24.2596
4830,24.9769
4831,24.6383
4832,24.9131
4833,24.7077
4834,25.0224
4835,25.4561
4836,24.5473
4837,24.4831
4838,24.7468
4839,24.7914
4840,24.9459
4841,25.2481
4842,25.0439
4843,25.4856
4844,25.8047
4845,25.2384
4846,24.896
4847,24.3105
4848,24.6596
4849,25.4099
4850,25.0941
4851,25.5188
4852,24.3987
4853,24.9431
4854,24.6871
4855,24.368000000000002
4856,25.0874
4857,24.5937
4858,25.6247
4859,25.5408
4860,25.6157
4861,25.3164
4862,25.0298
4863,26.484
4864,25.9529
4865,25.3295
4866,25.2182
4867,24.927
4868,25.3724
4869,25.359
4870,25.2081
4871,25.1876
4872,24.7949
4873,25.226999999999997
4874,24.7287
4875,24.4914
4876,24.5635
4877,25.4144
4878,24.944000000000003
4879,24.8796
4880,24.4852
4881,24.8129
4882,24.8385
4883,24.4618
4884,24.9144
4885,25.3875
4886,24.0448
4887,24.5347
4888,24.4729
4889,24.705
4890,24.7472
4891,23.7802
4892,24.267
4893,24.5314
4894,24.6294
4895,25.1932
4896,24.9209
4897,24.3456
4898,24.2312
4899,24.3167
4900,24.2095
4901,24.7339
4902,25.0807
4903,24.5608
4904,24.6657
4905,24.1564
4906,24.9398
4907,24.6081
4908,24.7895
4909,24.7225
4910,25.0312
4911,25.2172
4912,25.0072
4913,24.8207
4914,24.9993
4915,25.0978
4916,24.6386
4917,24.5365
4918,23.8552
4919,24.3486
4920,24.1884
4921,24.3831
4922,24.6847
4923,24.5884
4924,24.5402
4925,24.278000000000002
4926,24.4289
4927,23.968000000000004
4928,24.7468
4929,24.7795
4930,25.0678
4931,24.8848
4932,24.4979
4933,24.2741
4934,24.3381
4935,24.9738
4936,25.0436
4937,24.8134
4938,24.5422
4939,24.7504
4940,24.6299
4941,24.5553
4942,24.9575
4943,24.5006
4944,25.0371
4945,24.4093
4946,25.0014
4947,24.2576
4948,24.4248
4949,24.2394
4950,24.6878
4951,24.4062
4952,24.8113
4953,25.0479
4954,24.081
4955,24.7303
4956,24.6826
4957,25.2571
4958,24.515
4959,24.4509
4960,24.7704
4961,24.8609
4962,24.7288
4963,25.0995
4964,25.4392
4965,24.6607
4966,23.9205
4967,23.9595
4968,23.7504
4969,24.7098
4970,25.4099
4971,25.2183
4972,25.2801
4973,25.2228
4974,24.8923
4975,24.8941
4976,24.7931
4977,24.7165
4978,25.34
4979,24.6032
4980,24.1533
4981,24.2634
4982,24.0557
4983,23.9379
4984,24.5459
4985,24.6387
4986,24.2447
4987,24.3312
4988,24.5047
4989,24.4356
4990,24.6058
4991,24.3965
4992,24.4024
4993,25.2276
4994,24.4737
4995,24.8133
4996,24.2594
4997,24.3331
4998,24.6659
4999,24.7507
5000,24.7625
5001,25.3735
5002,24.8498
5003,24.9952
5004,24.7978
5005,24.518
5006,24.5759
5007,24.4352
5008,24.2519
5009,25.3614
5010,24.9802
5011,24.984
5012,24.5113
5013,25.2127
5014,25.3425
5015,26.1279
5016,24.9029
5017,25.3849
5018,25.1941
5019,24.3505
5020,24.2364
5021,24.3231
5022,23.5396
5023,24.4744
5024,24.7206
5025,25.0557
5026,25.0718
5027,24.7058
5028,24.236
5029,23.8882
5030,23.772
5031,23.6422
5032,24.3892
5033,24.2399
5034,24.7799
5035,24.3182
5036,24.293000000000003
5037,24.4175
5038,24.4131
5039,24.1955
5040,24.3311
5041,23.5579
5042,24.0344
5043,23.9109
5044,24.4783
5045,24.2338
5046,23.9197
5047,24.3735
5048,24.3425
5049,24.2512
5050,24.6691
5051,25.3481
5052,25.2671
5053,25.4445
5054,25.2129
5055,25.5262
5056,24.5679
5057,24.7693
5058,24.9092
5059,25.474
5060,25.5405
5061,25.8084
5062,25.8361
5063,25.3688
5064,25.6445
5065,25.1147
5066,25.5962
5067,24.8731
5068,25.7412
5069,25.8066
5070,26.1617
5071,25.4623
5072,25.8966
5073,25.1029
5074,25.5018
5075,25.3229
5076,25.4904
5077,26.2141
5078,26.4082
5079,26.3497
5080,26.3108
5081,25.5804
5082,25.4254
5083,25.4462
5084,25.2016
5085,25.6174
5086,25.9049
5087,26.1003
5088,26.3728
5089,25.7452
5090,26.0196
5091,25.6125
5092,25.5131
5093,25.8997
5094,26.4066
5095,25.8751
5096,25.7536
5097,25.6145
5098,25.4081
5099,26.2119
5100,25.246
5101,24.965
5102,25.2527
5103,24.941
5104,24.735
5105,25.4575
5106,24.9852
5107,25.3203
5108,24.6388
5109,24.5178
5110,24.7359
5111,24.0553
5112,23.8842
5113,24.6453
5114,25.2493
5115,25.1075
5116,24.9935
5117,24.7143
5118,24.7595
5119,24.8552
5120,24.0955
5121,24.085
5122,23.6568
5123,23.5829
5124,22.9585
5125,23.35
5126,23.7821
5127,23.825
5128,23.9532
5129,23.755
5130,24.3141
5131,24.2285
5132,23.7079
5133,23.3961
5134,24.1286
5135,24.0217
5136,23.9648
5137,24.081999999999997
5138,24.2469
5139,23.673000000000002
5140,23.8378
5141,23.8094
5142,24.1937
5143,23.3551
5144,23.0518
5145,23.5433
5146,23.1574
5147,23.4559
5148,23.9284
5149,23.6008
5150,24.2704
5151,23.6931
5152,23.3201
5153,24.1277
5154,23.7944
5155,23.4756
5156,23.8102
5157,23.6915
5158,23.2696
5159,23.7181
5160,23.9987
5161,23.7783
5162,23.9553
5163,24.4121
5164,24.635
5165,24.7825
5166,24.2269
5167,24.4243
5168,24.6631
5169,24.8036
5170,24.5634
5171,24.3855
5172,24.1927
5173,23.5119
5174,23.7046
5175,24.2314
5176,24.0224
5177,24.6204
5178,24.268
5179,24.0993
5180,24.4693
5181,24.1677
5182,24.1523
5183,24.4718
5184,24.6117
5185,24.9694
5186,24.5722
5187,24.6546
5188,24.9078
5189,24.5317
5190,25.2087
5191,25.5792
5192,25.5748
5193,25.791
5194,26.2832
5195,25.7058
5196,26.0379
5197,26.3147
5198,26.2304
5199,26.4406
5200,26.1757
5201,26.7443
5202,27.1902
5203,26.2397
5204,26.2226
5205,25.3594
5206,26.0542
5207,26.3818
5208,25.6441
5209,25.737
5210,26.0727
5211,26.4982
5212,26.3896
5213,25.9061
5214,25.4396
5215,26.0711
5216,25.6662
5217,26.5049
5218,27.2947
5219,26.7059
5220,26.6757
5221,26.0861
5222,25.8998
5223,26.3746
5224,26.6693
5225,26.7
5226,26.3813
5227,26.2284
5228,26.0851
5229,26.5084
5230,26.285999999999998
5231,27.0173
5232,26.1291
5233,25.8254
5234,25.9447
5235,25.7239
5236,26.3488
5237,25.8689
5238,26.0634
5239,25.9911
5240,26.3702
5241,27.1777
5242,26.759
5243,26.4647
5244,25.9501
5245,26.0981
5246,26.3551
5247,25.4736
5248,25.9354
5249,25.6166
5250,26.3487
5251,25.8175
5252,26.5819
5253,26.8248
5254,26.4861
5255,25.9831
5256,26.5915
5257,26.5357
5258,26.3602
5259,26.9357
5260,27.3503
5261,27.0065
5262,26.616999999999997
5263,26.6686
5264,26.5791
5265,26.6103
5266,26.2995
5267,25.4812
5268,25.2969
5269,25.5442
5270,26.183000000000003
5271,25.7664
5272,26.2097
5273,26.1659
5274,25.910999999999998
5275,26.1905
5276,25.5916
5277,25.9732
5278,25.6856
5279,25.8989
5280,25.2855
5281,25.7514
5282,26.5076
5283,26.0481
5284,25.989
5285,26.0716
5286,25.7271
5287,26.1696
5288,26.1069
5289,25.778000000000002
5290,25.5838
5291,26.4051
5292,26.1298
5293,26.7991
5294,26.2057
5295,26.2824
5296,26.2209
5297,26.3347
5298,25.8712
5299,26.3021
5300,26.1403
5301,25.8839
5302,25.8887
5303,25.7697
5304,25.5993
5305,25.9122
5306,26.3453
5307,25.8548
5308,26.436999999999998
5309,26.3107
5310,26.5644
5311,26.4971
5312,25.7976
5313,26.3494
5314,26.3705
5315,26.8432
5316,26.4694
5317,26.5768
5318,26.5021
5319,26.139
5320,25.7179
5321,25.9277
5322,25.8653
5323,25.3672
5324,25.1189
5325,25.5355
5326,25.265
5327,25.1304
5328,25.3772
5329,25.2545
5330,25.9039
5331,25.4308
5332,25.5555
5333,25.9406
5334,26.3279
5335,26.0834
5336,24.9976
5337,25.093000000000004
5338,25.163
5339,25.1461
5340,25.5132
5341,25.4979
5342,25.1436
5343,25.221999999999998
5344,25.0935
5345,25.4223
5346,26.0648
5347,25.4558
5348,26.0807
5349,26.2775
5350,25.9416
5351,25.9967
5352,26.2682
5353,26.3499
5354,25.3712
5355,25.5346
5356,25.9368
5357,25.4954
5358,25.6386
5359,26.2644
5360,26.7382
5361,26.5672
5362,26.3173
5363,26.4667
5364,25.9196
5365,25.9401
5366,25.8869
5367,26.0717
5368,26.5366
5369,25.916999999999998
5370,26.1004
5371,25.8797
5372,25.3602
5373,25.0619
5374,25.6152
5375,26.0162
5376,26.265
5377,25.9764
5378,26.5255
5379,26.468000000000004
5380,26.5894
5381,26.1008
5382,26.962
5383,26.7672
5384,26.9807
5385,26.9673
5386,26.7718
5387,26.7523
5388,26.6454
5389,26.8143
5390,26.2927
5391,26.2291
5392,26.0161
5393,25.7786
5394,26.5406
5395,26.3402
5396,26.1144
5397,26.660999999999998
5398,26.1311
5399,26.1838
5400,26.3615
5401,26.3604
5402,26.2884
5403,25.851
5404,26.2053
5405,26.1063
5406,26.4009
5407,26.4012
5408,25.9527
5409,26.459
5410,26.0545
5411,26.2513
5412,26.7402
5413,26.3587
5414,26.3954
5415,26.3915
5416,26.502
5417,26.5249
5418,26.2474
5419,26.5638
5420,26.6386
5421,25.8612
5422,26.1224
5423,26.3659
5424,26.3109
5425,26.1473
5426,26.2461
5427,26.3414
5428,26.2365
5429,25.4288
5430,25.9779
5431,25.83
5432,25.1843
5433,25.1267
5434,25.7718
5435,26.1707
5436,25.6271
5437,25.608
5438,25.000999999999998
5439,25.4017
5440,25.4334
5441,25.2346
5442,25.5595
5443,25.441
5444,25.5996
5445,26.1542
5446,25.1879
5447,25.8307
5448,26.3849
5449,25.3547
5450,25.416
5451,25.6535
5452,25.9213
5453,25.5362
5454,25.6418
5455,25.6935
5456,25.7498
5457,25.6853
5458,25.5571
5459,25.5718
5460,25.6808
5461,25.7721
5462,25.0785
5463,25.6732
5464,26.1818
5465,25.9887
5466,26.3213
5467,26.2026
5468,26.1609
5469,26.1038
5470,26.5413
5471,26.1238
5472,26.908
5473,26.9509
5474,26.3081
